WORD_KANJI_READING,,強,"きょう
つよ
ごう","kyou
tsuyo
gou",siła,
WORD_KANJI_READING,,有,"ゆう
あ","yuu
a",istnieć,
WORD_KANJI_READING,,旅,"りょ
たび","ryo
tabi",podróż,
WORD_KANJI_READING,,昔,むかし,mukashi,starodawny,
WORD_KANJI_READING,,々,,,symbol powtórzenia,
WORD_KANJI_READING,,神,"かみ
じん
しん","kami
jin
shin",bóg,
WORD_KANJI_READING,,早,"はや
そう","haya
sou",wcześnie,
WORD_KANJI_READING,,起,"お
き","o
ki",wstawać,
WORD_KANJI_READING,,牛,"うし
ぎゅう","ushi
gyuu",krowa,
WORD_KANJI_READING,,使,"つか
し","tsuka
shi",korzystać,
WORD_KANJI_READING,,働,"はたら
ばたら
どう","hatara
batara
dou",pracować,
WORD_KANJI_READING,,連,"つ
れん","tsu
ren",wiązać,
WORD_KANJI_READING,,別,"わか
べつ","waka
betsu",rozdzielać,
WORD_KANJI_READING,,度,ど,do,"raz
stopień",
WORD_KANJI_READING,,赤,"あか
せき","aka
seki",czerwony,
WORD_KANJI_READING,,青,"あお
せい","ao
sei",niebieski,
WORD_KANJI_READING,,色,"いろ
しき
しょく","iro
shiki
shoku",kolor,
WORD_KANJI_READING,,物,"もの
ぶつ","mono
butsu",rzecz,
WORD_KANJI_READING,,鳥,"とり
ちょう","tori
chou",ptak,
WORD_KANJI_READING,,料,りょう,ryou,"element
opłata",
WORD_KANJI_READING,,理,り,ri,powód,
WORD_KANJI_READING,,特,"とく
とっ","toku
to tsu",specjalnie,
WORD_KANJI_READING,,安,"やす
あん","yasu
an","tani
spokój",
WORD_KANJI_READING,,飯,はん,han,"jedzenie
kulka ryżowa",
WORD_KANJI_READING,,肉,にく,niku,mięso,
WORD_KANJI_READING,,悪,"わる
あく","waru
aku","źle
zły",
WORD_KANJI_READING,,体,"からだ
たん","karada
tan",ciało,
WORD_KANJI_READING,,空,"くう
そら
あ
から","kuu
sora
a
kara","niebo
pusty",
WORD_KANJI_READING,,港,"こう
みなと","kou
minato","port
zatoka",
WORD_KANJI_READING,,着,"つ
き
ちゃく","tsu
ki
chaku","osiągnąć
nosić",
WORD_KANJI_READING,,同,"おな
どう","ona
dou",taki sam,
WORD_KANJI_READING,,海,"うみ
かい","umi
kai",morze,
WORD_KANJI_READING,,昼,"ひる
ちゅう","hiru
chuu","południe
za dnia",
WORD_KANJI_READING,,彼,"かれ
かの","kare
kano",on,
WORD_KANJI_READING,,代,"だい
か","dai
ka","wiek
wymieniać",
WORD_KANJI_READING,,留,"りゅう
る
と","ryuu
ru
to","ryuu
ru
to",
WORD_KANJI_READING,,族,ぞく,zoku,"rodzina
klan",
WORD_KANJI_READING,,親,"おや
しん
した","oya
shin
shita","rodzice
poufałość",
WORD_KANJI_READING,,切,"せつ
き
きっ","setsu
ki
ki tsu",ciąć,
WORD_KANJI_READING,,英,えい,ei,"Anglia
doskonały",
WORD_KANJI_READING,,店,"みせ
てん","mise
ten",sklep,
WORD_KANJI_READING,,去,"きょ
こ
さ","kyo
ko
sa","przyszłość
odchodzić",
WORD_KANJI_READING,,急,"きゅう
いそ","kyuu
iso","spieszyć się
krytyczny",
WORD_KANJI_READING,,乗,"の
じょう","no
jou",jeździć,
WORD_KANJI_READING,,当,"とう
あ","tou
a",uderzać,
