2787,粕,"świstek
strzęp
wycinek
odpady",,,true,"Kanji: 粕
Meaning: scrap
Meaning: waste"
2788,筑,starożytny instrument muzyczny,,Jōyō 9,true,"Kanji: 筑
Meaning: an ancient musical instrument"
2789,嵌,"wchodzenie do
nałożenie
nakładanie
stosowanie
???",,,true,"Kanji: 嵌
Meaning: go into
Meaning: plunge
Meaning: inlay"
2790,填,"wypełnianie
wkładanie
nadziewanie",,,true,"Kanji: 填
Meaning: fill in"
2791,篏,"wkładanie
wchodzenie do
???",,,true,"Kanji: 篏
Meaning: inlay
Meaning: set in
Meaning: fall into
Meaning: rugged"
2792,洟,"łza
wydzielina z nosa",,,true,"Kanji: 洟
Meaning: tear
Meaning: nasal discharge"
2793,笏,"maczuga
buława
berło",,,true,"Kanji: 笏
Meaning: mace
Meaning: baton
Meaning: scepter"
2794,笘,"bat
bicz
pejcz
trzcina
kij
???",,,true,"Kanji: 笘
Meaning: whip
Meaning: cane
Meaning: wooden writing slate"
2795,笠,"bambusowy kapelusz
swój wpływ",,Jōyō 9,true,"Kanji: 笠
Meaning: bamboo hat
Meaning: one's influence"
2796,笹,"bambusowa trawa
(kokuji)",,Jōyō 9,true,"Kanji: 笹
Meaning: bamboo grass
Meaning: (kokuji)"
2797,篆,pieczęciowy styl pisania znaków,,,true,"Kanji: 篆
Meaning: seal-style characters"
2798,篇,"tom
wolumen
rozdział
książka
redagowanie
opracowywanie",,Jōyō 9,true,"Kanji: 篇
Meaning: volume
Meaning: chapter
Meaning: book
Meaning: editing
Meaning: compilation"
2799,篠,bambusowa trawa,,Jōyō 9,true,"Kanji: 篠
Meaning: bamboo grass"
2800,箏,koto,tradycyjny japoński instrument muzyczny,,true,"Kanji: 箏
Meaning: a koto"
2801,箕,"przesiewanie
odsiewanie",,Jōyō 9,true,"Kanji: 箕
Meaning: winnowing"
2802,穣,"dobre zbiory
dobre plony
pomyślność
szczęście
powodzenie
10**28",,Jōyō 9,true,"Kanji: 穣
Meaning: good crops
Meaning: prosperity
Meaning: 10**28"
2803,稔,"plony
zbiory
dojrzewanie (np. owoców, zbóż)",,Jōyō 9,true,"Kanji: 稔
Meaning: harvest
Meaning: ripen"
2804,愈,"być wyższy rangą, stanowiskiem, stopniem
leczenie
coraz więcej
coraz bardziej
w końcu
wreszcie
nareszcie
poza wszelkimi wątpliwościami
ponad wszelką wątpliwość",,,true,"Kanji: 愈
Meaning: be superior
Meaning: heal
Meaning: more and more
Meaning: increasingly
Meaning: finally
Meaning: beyond doubt"
2805,奧,"serce
wnętrze",,Jōyō 10,true,"Kanji: 奧
Meaning: heart
Meaning: interior"
2806,稜,"kąt
róg
krawędź
brzeg
władza
moc
siła
majestat
wysokość (o arystokratycznej osobie)",,Jōyō 9,true,"Kanji: 稜
Meaning: angle
Meaning: edge
Meaning: corner
Meaning: power
Meaning: majesty"
2807,稀,"rzadki
fenomenalny
nadzwyczajny
wyjątkowy
rozcieńczanie kwasu",,Jōyō 9,true,"Kanji: 稀
Meaning: rare
Meaning: phenomenal
Meaning: dilute (acid)"
2808,稽,"myślenie
rozważanie
sądzenie
rozpatrywanie
zastanawianie się (nad czymś)",,Jōyō 8,true,"Kanji: 稽
Meaning: think
Meaning: consider"
2809,紐,"sznur
sznurek
przewód
warkocz
sznurówka
sznurowadło
taśma
pasek
rzemyk
wstążka
wstęga",,Jōyō 9,true,"Kanji: 紐
Meaning: string
Meaning: cord
Meaning: braid
Meaning: lace
Meaning: tape
Meaning: strap
Meaning: ribbon"
2810,竪,"długość
wzrost
wysokość
???",,Jōyō 9,true,"Kanji: 竪
Meaning: length
Meaning: height
Meaning: warp"
2811,窪,"zagłębienie
obniżenie terenu
depresja
zapadnięcie
zapaść",,Jōyō 9,true,"Kanji: 窪
Meaning: depression
Meaning: cave in
Meaning: sink
Meaning: become hollow"
2812,祇,"krajowy lub lokalny bóg
spokojny
wielki
świetny
wspaniały",,Jōyō 9,true,"Kanji: 祇
Meaning: national or local god
Meaning: peaceful
Meaning: great"
2813,礒,"skała
kamień
plaża
brzeg
wybrzeże",,,true,"Kanji: 礒
Meaning: rock
Meaning: beach
Meaning: shore"
2814,眩,"osłabiony
słaby
oszołomiony
skołowany
zdezorientowany",,,true,"Kanji: 眩
Meaning: faint
Meaning: dizzy"
2815,秦,"dynastia Manchu
imię nadawane naturalizowanym cudzoziemcom",,Jōyō 9,true,"Kanji: 秦
Meaning: Manchu dynasty
Meaning: name given to naturalized foreigners"
2816,禎,"szczęście
powodzenie
pomyślność
błogosławieństwo",,Jōyō 9,true,"Kanji: 禎
Meaning: happiness
Meaning: blessed
Meaning: good fortune
Meaning: auspicious"
2817,禄,"lenno
feudum
dodatek
zasiłek
emerytura
grant
szczęście
radość",,Jōyō 9,true,"Kanji: 禄
Meaning: fief
Meaning: allowance
Meaning: pension
Meaning: grant
Meaning: happiness"
2818,硯,kamień pisarski,,Jōyō 9,true,"Kanji: 硯
Meaning: inkstone"
2819,砦,"fort
forteca
twierdza
bastion
okop",,Jōyō 9,true,"Kanji: 砦
Meaning: fort
Meaning: stronghold
Meaning: entrenchments"
2820,碓,tłuczek,,Jōyō 9,true,"Kanji: 碓
Meaning: pestle"
2821,錆,"rdza
nalot",,Jōyō 9,true,"Kanji: 錆
Meaning: rust
Meaning: tarnish"
2822,些,"troszeczkę
nieco
czasami
niekiedy",,Jōyō 9,true,"Kanji: 些
Meaning: a little bit
Meaning: sometimes"
2823,仄,"wyglądać blado
sugestia
sugerowanie
intymny
bliski
aluzja
słaby
głupi
tępy",,,true,"Kanji: 仄
Meaning: be seen dimly
Meaning: suggest
Meaning: intimate
Meaning: faint
Meaning: stupid
Meaning: hint"
2824,侶,"towarzysz
zwolennik
stronnik",,Jōyō 8,true,"Kanji: 侶
Meaning: companion
Meaning: follower"
2825,佇,"stop
zatrzymanie
trwanie
wygląd
figura
postura",,,true,"Kanji: 佇
Meaning: stop
Meaning: linger
Meaning: appearance
Meaning: figure
Meaning: bearing"
2826,俎,"ofiarny ołtarz
deska do krojenia",,,true,"Kanji: 俎
Meaning: altar of sacrifice
Meaning: chopping board"
2827,俯,"schylanie się
położenie się twarzą do ziemi",,,true,"Kanji: 俯
Meaning: bend down
Meaning: lie prostrate"
2828,倦,"tracenie zainteresowania
męczenie się (czymś)",,Jōyō 9,true,"Kanji: 倦
Meaning: lose interest in
Meaning: tire of"
2829,偖,"więc
zatem
teraz",,,true,"Kanji: 偖
Meaning: well
Meaning: now"
2830,儚,"przemijalny
przelotny
kapryśny
zmienny",,,true,"Kanji: 儚
Meaning: fleeting
Meaning: fickle"
2831,凋,"usychanie
więdnięcie
słabnięcie",,,true,"Kanji: 凋
Meaning: wither
Meaning: droop
Meaning: lame"
2832,几,"stół
obudowa stołu
element podstawowy kanji na stół lub wietrzny",,,true,"Kanji: 几
Meaning: table
Meaning: table enclosure
Meaning: table or windy radical (no. 16)"
2833,凭,"opieranie się
leżeć ciężko",,,true,"Kanji: 凭
Meaning: lean on
Meaning: recline on
Meaning: lie heavy"
2834,詣,"odwiedzanie świątyni
przybywanie
przychodzenie
zdobywanie
osiągnięcie
realizowanie",,Jōyō 8,true,"Kanji: 詣
Meaning: visit a temple
Meaning: arrive
Meaning: attain"
2835,厭,"zmęczenie się
nasycanie
zaspokojenie
znudzenie
nie lubić
niemiły
nieprzyjemny",,,true,"Kanji: 厭
Meaning: get tired of
Meaning: satiate
Meaning: bore
Meaning: dislike
Meaning: disagreeable
Meaning: unwelcome"
2836,棲,"życie
zamieszkiwanie
przybywanie",,Jōyō 9,true,"Kanji: 棲
Meaning: live
Meaning: dwell"
2837,吠,"szczekanie
wycie
ryk
krzyczenie
warczenie",,,true,"Kanji: 吠
Meaning: bark
Meaning: howl
Meaning: cry"
2838,嗽,"płukanie
mycie
przemywanie
obmywanie
zmywanie",,,true,"Kanji: 嗽
Meaning: rinse
Meaning: wash
Meaning: gargle"
2839,呟,"mamrotanie
gderanie
narzekanie
zrzędzenie",,,true,"Kanji: 呟
Meaning: mutter
Meaning: grumble
Meaning: murmur"
2840,咄,"okrzyk z zaskoczenie
krzyk (w złości)
łajanie
besztanie
rozmowa
pogawędka",,,true,"Kanji: 咄
Meaning: exclamation of surprise
Meaning: cry out (in anger)
Meaning: scold
Meaning: talk
Meaning: chat"
2841,咎,"wina
odpowiedzialność
krytyka
upomnienie
nagana
reprymenda",,,true,"Kanji: 咎
Meaning: blame
Meaning: censure
Meaning: reprimand"
2842,咬,"gryzienie
kąsanie
żucie
przeżuwanie
???",,,true,"Kanji: 咬
Meaning: bite
Meaning: gnaw
Meaning: chew
Meaning: gear with
Meaning: dash against"
2843,唸,"jęk
jęczenie
ryk
ryczenie",,,true,"Kanji: 唸
Meaning: groan
Meaning: roar"
2844,嘗,"raz
jeden raz
jednokrotnie
przed
zanim
niegdyś
poprzednio
dawniej
kiedykolwiek
nigdy
eks-
były
lizanie
spalanie
wypalanie
smak
gust
???
gardzenie
pogardzanie",,Jōyō 9,true,"Kanji: 嘗
Meaning: once
Meaning: before
Meaning: formerly
Meaning: ever
Meaning: never
Meaning: ex-
Meaning: lick
Meaning: lap up
Meaning: burn up
Meaning: taste
Meaning: undergo
Meaning: underrate
Meaning: despise"
2845,嘲,"obraza
zniewaga
wyśmiewanie
wykpienie
szydzenie",,Jōyō 8,true,"Kanji: 嘲
Meaning: ridicule
Meaning: insult"
2846,嘴,"dziób
dzióbek",,,true,"Kanji: 嘴
Meaning: beak
Meaning: bill"
2847,嘸,"jak
naprawdę
zapewne
przypuszczam
rzeczywiście
istotnie",,,true,"Kanji: 嘸
Meaning: how
Meaning: indeed
Meaning: I dare say"
2848,囀,"śpiewanie
ćwierkanie
świergotanie
cykanie
szczebiotanie",,,true,"Kanji: 囀
Meaning: sing
Meaning: chirp
Meaning: warble
Meaning: chatter"
2849,囁,"szept
szeptanie",,,true,"Kanji: 囁
Meaning: whisper
Meaning: murmur"
2850,垢,"brud
zanieczyszczenie
woskowina",,,true,"Kanji: 垢
Meaning: dirt
Meaning: grime
Meaning: earwax"
2851,塞,"zamykanie
blokowanie
utrudnienie
zatykanie
zabezpieczenie",,Jōyō 8,true,"Kanji: 塞
Meaning: close
Meaning: shut
Meaning: cover
Meaning: block
Meaning: obstruct"
2852,貌,"forma
postać
kształt
wygląd
oblicze",,Jōyō 8,true,"Kanji: 貌
Meaning: form
Meaning: appearance
Meaning: countenance"
2853,夥,"ogromny
wielki
olbrzymi
gigantyczny",,,true,"Kanji: 夥
Meaning: immense
Meaning: tremendous"
2854,晦,"ciemny
mroczny
ponury
znikanie",,Jōyō 9,true,"Kanji: 晦
Meaning: dark
Meaning: disappear"
2855,婉,"pełen gracji
pełen wdzięku
powabny
elegancki",,,true,"Kanji: 婉
Meaning: graceful"
2856,嫋,"giętki
miękki
elastyczny
sprężysty
delikatny
łagodny
smukły
szczupły",,,true,"Kanji: 嫋
Meaning: supple
Meaning: pliant
Meaning: delicate
Meaning: slender"
2857,孕,"zachodzenie w ciążę
zajście w ciążę",,,true,"Kanji: 孕
Meaning: become pregnant"
2858,孰,"który
jak
w jaki sposób
kto",,,true,"Kanji: 孰
Meaning: which
Meaning: how
Meaning: who"
2859,宥,"spokój
spokojny
uspokajanie
łagodzenie
ukojenie",,Jōyō 9,true,"Kanji: 宥
Meaning: soothe
Meaning: calm
Meaning: pacify"
2860,尤,"rozsądny
racjonalny
naturalny
doskonały
znakomity
świetny
wspaniały
wybitny
wiarygodny
przekonywujący",,Jōyō 9,true,"Kanji: 尤
Meaning: reasonable
Meaning: just
Meaning: natural
Meaning: superb
Meaning: outstanding
Meaning: plausible"
2861,屁,"pierd
pierdnięcie
bąk
puszczenie bąka
przemijający gaz",,,true,"Kanji: 屁
Meaning: fart
Meaning: passing gas"
2862,屑,"śmieci
odpadki
rupiecie
graty
resztki",,Jōyō 9,true,"Kanji: 屑
Meaning: rubbish
Meaning: junk
Meaning: trash
Meaning: waste
Meaning: scraps"
2863,崖,"klif
urwisko
skarpa
skalne urwisko
przepaść",,Jōyō 8,true,"Kanji: 崖
Meaning: cliff
Meaning: bluff
Meaning: precipice"
2864,巫,"czarownik
czarodziej
medium
kapłanka w świątyni",,Jōyō 9,true,"Kanji: 巫
Meaning: sorcerer
Meaning: medium
Meaning: shrine maiden"
2865,庇,"chronienie
osłona
osłanianie
bronienie
okap
okap dachu
daszek
daszek czapki",,Jōyō 9,true,"Kanji: 庇
Meaning: protect
Meaning: shield
Meaning: defend
Meaning: eaves
Meaning: canopy
Meaning: penthouse
Meaning: visor"
2866,弄,"granie z
bawienie się
manipulowanie
majstrowanie
ingerowanie
drwienie z
żartowanie z",,Jōyō 8,true,"Kanji: 弄
Meaning: play with
Meaning: tamper
Meaning: trifle with"
2867,彷,"błądzenie
wędrowanie
wałęsanie się",,,true,"Kanji: 彷
Meaning: stray
Meaning: wander
Meaning: loiter"
2868,徨,"wędrowanie
włóczenie się
szwendanie się",,,true,"Kanji: 徨
Meaning: wandering"
2869,襁,"pielucha
pieluszka",,,true,"Kanji: 襁
Meaning: diaper"
2870,褓,"pielucha
pieluszka",,,true,"Kanji: 褓
Meaning: diaper"
2871,遽,"strach
lęk
obawa
wzbudzenie
pobudzenie
zamieszanie
zamęt
konfuzja
spieszenie się
pośpiech",,,true,"Kanji: 遽
Meaning: fear
Meaning: agitation
Meaning: confusion
Meaning: hurry"
2872,悉,"wszystko
całkowicie
zupełnie
w pełni
kompletnie
zużywanie
wyczerpanie
zaprzyjaźnienie się
serwowanie
podawanie
służenie",,Jōyō 9,true,"Kanji: 悉
Meaning: all
Meaning: entirely
Meaning: altogether
Meaning: completely
Meaning: use up
Meaning: run out of
Meaning: exhaust
Meaning: befriend
Meaning: serve"
2873,謂,"powód
przyczyna
źródło
pochodzenie
geneza
początek
historia
przekaz ustny
opowieści ustne",,Jōyō 9,true,"Kanji: 謂
Meaning: reason
Meaning: origin
Meaning: history
Meaning: oral tradition"
2874,摺,"tarcie
pocieranie
fałd
zginanie
składanie
robienie nadruku (na materiale)",,Jōyō 9,true,"Kanji: 摺
Meaning: rub
Meaning: fold
Meaning: print (on cloth)"
2875,拉,"łacina
język łaciński
porwanie
uprowadzenie
miażdżenie
rozgniatanie",,Jōyō 8,true,"Kanji: 拉
Meaning: Latin
Meaning: kidnap
Meaning: crush"
2876,拵,"robienie
przygotowywanie
zorganizowanie",,,true,"Kanji: 拵
Meaning: make
Meaning: prepare
Meaning: arrange"
2877,拶,"bycie nieuchronny
bycie bliski
bycie nadciągający
zbliżanie się
przybliżanie się",,Jōyō 8,true,"Kanji: 拶
Meaning: be imminent
Meaning: draw close"
2878,挽,"piła
tokarka
szlifowanie",,Jōyō 9,true,"Kanji: 挽
Meaning: saw
Meaning: turn (lathe)
Meaning: grind"
2879,捩,"zwijanie
skręcanie
wykręcanie
zniekształcanie",,,true,"Kanji: 捩
Meaning: screw
Meaning: twist
Meaning: wrench
Meaning: distort"
2880,捲,"rolka
wiatr
zwój
zwijanie
skręcanie
przewracanie strony
zakasanie rękawów
rozbieranie się
bycie odwróconym
bycie zwiniętym",,Jōyō 9,true,"Kanji: 捲
Meaning: roll
Meaning: wind
Meaning: coil
Meaning: turn pages
Meaning: roll up sleeves
Meaning: strip off
Meaning: be turned
Meaning: be rolled up"
2881,薯,"ziemniak
kartofel",,,true,"Kanji: 薯
Meaning: potato"
2882,藷,"ziemniak
kartofel",,,true,"Kanji: 藷
Meaning: potato"
2883,捻,"obrót
wirowanie
kręcenie się
granie z
bawienie się z",,Jōyō 8,true,"Kanji: 捻
Meaning: twirl
Meaning: twist
Meaning: play with"
2884,掟,"prawo
przykazania
przepisy
regulacje",,,true,"Kanji: 掟
Meaning: law
Meaning: commandments
Meaning: regulations"
2885,揉,"pocieranie
wcieranie
masowanie
szampon
debatować energicznie
szkolenie
trenowanie
zmartwienie
niepokój
bycie w kłopocie",,,true,"Kanji: 揉
Meaning: rub
Meaning: massage
Meaning: shampoo
Meaning: debate vigorously
Meaning: train
Meaning: coach
Meaning: worry
Meaning: get in trouble"
2886,揶,"droczenie się z
dokuczanie komuś
bawienie się z
granie z",,,true,"Kanji: 揶
Meaning: tease
Meaning: play with"
2887,揄,"ciągnienie
wyciąganie
wyrywanie
pociąganie
droczenie
dokuczanie
granie z
bawienie się z",,,true,"Kanji: 揄
Meaning: pull
Meaning: tease
Meaning: play with"
2888,撒,"rozrzucanie
rozsypywanie
posypywanie
zrzucanie",,Jōyō 9,true,"Kanji: 撒
Meaning: scatter
Meaning: sprinkle
Meaning: give them the slip"
2889,撥,"odświeżenie
odrzucanie
wykluczanie
eliminowanie
kostka do gry (na gitarze)",,,true,"Kanji: 撥
Meaning: brush up
Meaning: reject
Meaning: exclude
Meaning: eliminate
Meaning: bone plectrum"
2890,擽,"łaskotanie
śmieszny
zabawny",,,true,"Kanji: 擽
Meaning: tickle
Meaning: funny"
2891,斡,"okrążanie
krążenie
reguła
zasada
przepis
administrowanie
kierowanie
zarządzanie
sprawowanie rządów",,Jōyō 9,true,"Kanji: 斡
Meaning: go around
Meaning: rule
Meaning: administer"
2892,鐵,żelazo,,,true,"Kanji: 鐵
Meaning: iron"
2893,旁,"???
w tym samym momencie
w tym samym czasie",,,true,"Kanji: 旁
Meaning: RHS of character
Meaning: at same time"
2894,瞭,"czysty
jasny",,Jōyō 8,true,"Kanji: 瞭
Meaning: clear"
2895,昏,"ciemny
mroczny
ponury
zmierzch
zmrok
wieczór",,Jōyō 9,true,"Kanji: 昏
Meaning: dark
Meaning: evening
Meaning: dusk"
2896,晒,"wybielacz
oczyszczanie
eksponowanie
odsłanianie
odkrywanie
powietrze",,Jōyō 9,true,"Kanji: 晒
Meaning: bleach
Meaning: refine
Meaning: expose
Meaning: air"
2897,暈,"otoczka
halo
korona
gaśnięcie
rozmywanie",,,true,"Kanji: 暈
Meaning: halo
Meaning: corona
Meaning: fade"
2898,簾,"bambusowa osłonka
bambusowa zasłonka
bambusowa odgrodzenie
bambusowy parawan
rotangowa zasłona",,Jōyō 9,true,"Kanji: 簾
Meaning: bamboo screen
Meaning: rattan blind"
2899,曖,"ciemny
niejasny",,Jōyō 8,true,"Kanji: 曖
Meaning: dark
Meaning: not clear"
2900,昧,"ciemno
ciemny
głupi
niemądry",,Jōyō 8,true,"Kanji: 昧
Meaning: dark
Meaning: foolish"
2901,曝,"wybielacz
wybielanie
oczyszczanie
rafinowanie
odsłanianie
wietrzenie",,Jōyō 9,true,"Kanji: 曝
Meaning: bleach
Meaning: refine
Meaning: expose
Meaning: air"
2902,耶,"znak zapytania
znak pytania
pytajnik",,Jōyō 9,true,"Kanji: 耶
Meaning: question mark"
2903,撰,"komponowanie
redagowanie
opracowywanie
wybieranie
selekcjonowanie",,Jōyō 9,true,"Kanji: 撰
Meaning: composing
Meaning: editing
Meaning: compiling
Meaning: selecting"
2904,桁,"dźwigar
wiązar
belka
jednostka lub kolumna (rachunkowość)",,Jōyō 8,true,"Kanji: 桁
Meaning: beam
Meaning: girder
Meaning: spar
Meaning: unit or column (accounting)"
2905,棘,"cierń
kolec
drzazga
kąśliwe słowa
ostre słowa
cięte słowa
dzika róża",,,true,"Kanji: 棘
Meaning: thorn
Meaning: splinter
Meaning: spine
Meaning: biting words
Meaning: briers"
2906,椀,drewniana lub lakierowana miseczka,,Jōyō 9,true,"Kanji: 椀
Meaning: wooden or lacquered bowl"
2907,楯,"osłona
pancerz
tarcza
pretekst
wymówka
pozór",,Jōyō 9,true,"Kanji: 楯
Meaning: shield
Meaning: buckler
Meaning: pretext"
2908,楷,"kwadratowy styl znaków
poprawność",,Jōyō 8,true,"Kanji: 楷
Meaning: square character style
Meaning: correctness"
2909,橙,gorzka pomarańcza,,Jōyō 9,true,"Kanji: 橙
Meaning: bitter orange"
2910,檻,"zagroda (dla zwierząt)
korral
klatka
cela
więzienie",,,true,"Kanji: 檻
Meaning: pen
Meaning: corral
Meaning: cell
Meaning: jail"
2911,迄,"aż do
póki nie
dopóki",,Jōyō 9,true,"Kanji: 迄
Meaning: until
Meaning: up to
Meaning: as far as
Meaning: to the extent"
2912,氾,"rozkładanie
rozłożenie
szeroki
obszerny
rozległy",,Jōyō 8,true,"Kanji: 氾
Meaning: spread out
Meaning: wide"
2913,浚,"pogłębianie
???
czyszczenie
sprzątanie",,,true,"Kanji: 浚
Meaning: dredge
Meaning: drag
Meaning: clean"
2914,涎,ślina,,,true,"Kanji: 涎
Meaning: saliva
Meaning: slobber"
2915,渾,"wszyscy
wszystko
mętność
zmętnienie",,,true,"Kanji: 渾
Meaning: all
Meaning: turbidity"
2916,疹,"odra
choroba",,,true,"Kanji: 疹
Meaning: measles
Meaning: sickness"
2917,滲,"przepojony
przepełniony",,,true,"Kanji: 滲
Meaning: imbued with"
2918,澱,"osad
fusy
ziemia
grunty
zastały
stojący",,,true,"Kanji: 澱
Meaning: sediment
Meaning: grounds
Meaning: dregs
Meaning: stagnant"
2919,炬,"pochodnia
sygnał nadawany z użyciem ognia",,,true,"Kanji: 炬
Meaning: torch
Meaning: signal fire"
2920,燵,"kapcie
podgrzewacze stóp
(kokuji)",,,true,"Kanji: 燵
Meaning: foot warmer
Meaning: (kokuji)"
2921,焚,"palenie
płonąć
zapalanie
rozpalanie
rozpalanie ognia
gotowanie",,Jōyō 9,true,"Kanji: 焚
Meaning: burn
Meaning: kindle
Meaning: build a fire
Meaning: boil
Meaning: cook"
2922,焜,"świecenie
połyskanie",,,true,"Kanji: 焜
Meaning: shine"
2923,酎,"sake
alkohol",,Jōyō 8,true,"Kanji: 酎
Meaning: sake"
2924,煌,"blask
poblask
poświata
błyszczenie
świecenie",,Jōyō 9,true,"Kanji: 煌
Meaning: glitter
Meaning: gleam
Meaning: twinkle"
2925,煽,"wachlarz
trzepot
trzepotanie
namawianie
nawoływanie
agitowanie
wspieranie
połykanie
łykanie",,,true,"Kanji: 煽
Meaning: fan
Meaning: flap
Meaning: instigate
Meaning: agitate
Meaning: bolster up
Meaning: gulp down"
2926,爺,"starszy mężczyzna
dziadek",,,true,"Kanji: 爺
Meaning: old man
Meaning: grampa"
2927,犇,"hałas
zgiełk
wrzaski
zatłoczony
ciasny
tłoczny",,,true,"Kanji: 犇
Meaning: clamour
Meaning: crowded"
2928,狡,"chytrość
chytry
przebiegłość
przebiegły
cwany
skąpy
pazerny",,,true,"Kanji: 狡
Meaning: cunning
Meaning: sly
Meaning: crafty
Meaning: niggardly"
2929,珊,"koral
koralowiec
centymetr",,Jōyō 9,true,"Kanji: 珊
Meaning: coral
Meaning: centimeter"
2930,瑚,"koral
koralowce
???",,Jōyō 9,true,"Kanji: 瑚
Meaning: ancestral offering receptacle
Meaning: coral"
2931,腺,"gruczoł
węzeł chłonny",,Jōyō 8,true,"Kanji: 腺
Meaning: gland"
2932,痣,"znamię
pieprzyk",,,true,"Kanji: 痣
Meaning: birthmark
Meaning: mole"
2933,痩,chudnąć,,Jōyō 8,true,"Kanji: 痩
Meaning: get thin"
2934,皺,"zmarszczki
fałdy
zagięcie",,,true,"Kanji: 皺
Meaning: wrinkles
Meaning: creases
Meaning: folds"
2935,睨,"gniewne spojrzenie na
władza
autorytet
panowanie
rządzenie",,,true,"Kanji: 睨
Meaning: glaring at
Meaning: authority
Meaning: power
Meaning: scowl at"
2936,瞼,powieka,,,true,"Kanji: 瞼
Meaning: eyelids"
2937,碌,"satysfakcjonujący
zadowalający",,,true,"Kanji: 碌
Meaning: satisfactory"
2938,乎,"znak zapytania
znak pytania
pytajnik
?",,Jōyō 9,true,"Kanji: 乎
Meaning: question mark
Meaning: ?"
2939,祷,modlenie się,,Jōyō 9,true,"Kanji: 祷
Meaning: pray"
2940,訣,"separacja
oddzielenie
rozdzielenie
część
tajemnica
sekret",,Jōyō 9,true,"Kanji: 訣
Meaning: separation
Meaning: part
Meaning: secret"
2941,脛,"noga
goleń",,,true,"Kanji: 脛
Meaning: leg
Meaning: shin"
2942,毯,wełniany dywanik,,,true,"Kanji: 毯
Meaning: wool rug"
2943,蹲,"przysiad
kucki
kucanie
skulenie się",,,true,"Kanji: 蹲
Meaning: crouch
Meaning: squat
Meaning: cower"
2944,餡,dżem z fasoli,,,true,"Kanji: 餡
Meaning: bean jam"
2945,齎,"przynoszenie
przywożenie
branie
zabieranie
spowodowanie",,,true,"Kanji: 齎
Meaning: bring
Meaning: take
Meaning: bring about"
2946,頷,"kiwnięcie głowy oznaczający akceptację, zatwierdzenie",,,true,"Kanji: 頷
Meaning: nod approval"
2947,筈,"nacięcie strzały
powinien
musieć
powinien być
spodziewany
oczekiwany
przewidywany",,Jōyō 9,true,"Kanji: 筈
Meaning: notch of an arrow
Meaning: ought
Meaning: must
Meaning: should be
Meaning: expected"
2948,賑,"kwitnienie
rozkwitanie
tętniący życiem
dobrobyt
pomyślność
szczęście
powodzenie",,Jōyō 9,true,"Kanji: 賑
Meaning: flourish
Meaning: be bustling
Meaning: prosperity"
2949,褄,"spódnica
spódniczka
(kokuji)",,,true,"Kanji: 褄
Meaning: skirt
Meaning: (kokuji)"
2950,蝿,mucha,,,true,"Kanji: 蝿
Meaning: fly"
2951,縋,"uczepienie się
uchwycenie się
przyleganie
trzymanie się
zależenie od",,,true,"Kanji: 縋
Meaning: cling
Meaning: hang on
Meaning: depend"
2952,縊,duszenie,,,true,"Kanji: 縊
Meaning: strangle"
2953,筐,bambusowy koszyk,,,true,"Kanji: 筐
Meaning: bamboo basket"
2954,蓙,"mat
mata
(kokuji)",,,true,"Kanji: 蓙
Meaning: mat
Meaning: matting
Meaning: (kokuji)"
2955,綽,"luźny
swobodny
pobłażliwy
łagodny",,,true,"Kanji: 綽
Meaning: loose
Meaning: lenient"
2956,韆,"huśtawka
kołysanie się
trapez (drążek gimnastyczny)",,,true,"Kanji: 韆
Meaning: swing
Meaning: trapeze"
2957,脆,"kruchy
łamliwy
delikatny
łatwy do pokonania
uczuciowy
sentymentalny
wrażliwy",,,true,"Kanji: 脆
Meaning: brittle
Meaning: fragile
Meaning: easy to beat
Meaning: sentimental
Meaning: susceptible"
2958,莫,"nie musieć
nie robić
nie być",,Jōyō 9,true,"Kanji: 莫
Meaning: must not
Meaning: do not
Meaning: be not"
2959,茣,"mat
mata",,,true,"Kanji: 茣
Meaning: mat
Meaning: matting"
2960,賂,łapówka,,Jōyō 8,true,"Kanji: 賂
Meaning: bribe"
2961,稍,"nieznacznie
odrobinę
nieco
trochę",,,true,"Kanji: 稍
Meaning: slightly"
2962,窶,"wychudzony
wyniszczony
mizerny
zmizerniały",,,true,"Kanji: 窶
Meaning: emaciated"
2963,箪,bambusowy kosz na ryż,,,true,"Kanji: 箪
Meaning: bamboo rice basket"
2964,笥,"pudełko śniadaniowe
skrzynia na ubrania",,,true,"Kanji: 笥
Meaning: lunch box
Meaning: clothes chest"
2965,籤,loteria,,,true,"Kanji: 籤
Meaning: lottery
Meaning: raffle"
2966,糊,"klej
klejonka",,Jōyō 9,true,"Kanji: 糊
Meaning: paste
Meaning: glue
Meaning: sizing"
2967,糺,"pytanie
prowadzenie śledztwa
prowadzenie dochodzenie
weryfikowanie
sprawdzanie
skręcanie liny",,,true,"Kanji: 糺
Meaning: ask
Meaning: investigate
Meaning: verify
Meaning: twist (rope)"
2968,絨,"wełniane ubranie
tkanina wełniana",,,true,"Kanji: 絨
Meaning: wool cloth"
2969,緞,"adamaszek
adamaszkowy
damasceński
bladoróżowy",,,true,"Kanji: 緞
Meaning: damask"
2970,縺,"kłąb
kołtun
plątanina
węzeł
supeł
zapięcie
skrępowanie
ograniczanie
pętanie
wiązanie",,,true,"Kanji: 縺
Meaning: tangle
Meaning: knot
Meaning: fasten
Meaning: fetter"
2971,蛉,ważka,,,true,"Kanji: 蛉
Meaning: dragonfly
Meaning: moon moth"
