647887,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アドルフソン,,adorufuson,Adolphson,,,
648169,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アフマートヴァ,,afumaatova,Akhmatova,,,
648220,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アブディカリコフ,,abudikarikofu,Abdykalykov,,,
648234,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アブドゥールヤバー,,abuduuruyabaa,Abdul-Jabbar,,,
648259,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アブラハム,,aburahamu,Abraham,,,
648282,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アブーハニーファ,,abuuhaniifa,Abu-Hanifah,,,
648283,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アブーバクル,,abuubakuru,Abu-Bakr,,,
648372,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アポリネール,,aporineeru,Apollinaire,,,
648440,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アマート,,amaato,Amato,,,
648515,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アムンゼン,,amunzen,Amundsen,,,
648674,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アラソン,,arason,Allason,,,
648693,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アラニュ,,aranyu,Arany,,,
648711,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アラファト,,arafato,Arafat,,,
648763,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アラルコン,,ararukon,Alarcon y Ariza,,,
648778,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アランジョルイース,,aranjoruiisu,Arangio-Ruiz,,,
648876,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アリストテレス,,arisutoteresu,Aristotle,,,
648928,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アリンガム,,aringamu,Allingham,,,
648931,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アリンスキー,,arinsukii,Alinsky,,,
649073,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アルジャンソン,,arujanson,Argenson,,,
649208,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アルナソン,,arunason,Arnason,,,
649213,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アルニム,,arunimu,Arnim,,,
649268,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アルバートソン,,arubaatoson,Albertson,,,
649286,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アルビノーニ,,arubinooni,Albinoni,,,
649306,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アルフィエーリ,,arufieeri,Alfieri,,,
649363,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アルヘリチ,,aruherichi,Argerich,,,
649477,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アルレー,,aruree,Arley,,,
649514,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アレイヘム,,areihemu,Aleichem,,,
649522,"WORD_SURNAME_NAME
WORD_MALE_NAME",,HIRAGANA_KATAKANA,,,-,アレキサンダア,,arekisandaa,Alexander,,,
649523,"WORD_SURNAME_NAME
WORD_MALE_NAME",,HIRAGANA_KATAKANA,,,-,アレキサンダル,,arekisandaru,Alexander,,,
649544,"WORD_SURNAME_NAME
WORD_MALE_NAME",,HIRAGANA_KATAKANA,,,-,アレクサンダ,,arekusanda,Alexander,,,
649545,"WORD_SURNAME_NAME
WORD_MALE_NAME",,HIRAGANA_KATAKANA,,,-,アレクサンダー,,arekusandaa,Alexander,,,
649549,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アレクサンダーソン,,arekusandaason,Alexanderson,,,
649575,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アレクサンドロウィチ,,arekusandorowichi,Aleksandrovich,,,
649576,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アレクサンドロス,,arekusandorosu,Alexandros,,,
649578,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アレクサンドロビチ,,arekusandorobichi,Aleksandrovich,,,
