2012-03-10,957,0,0,0
2012-03-11,957,0,0,0
2012-03-12,957,0,0,0
2012-03-13,971,0,0,0
2012-03-14,971,0,0,0
2012-03-15,978,0,0,0
2012-03-16,979,0,0,0
2012-03-17,984,0,0,0
2012-03-18,981,0,0,0
2012-03-19,981,0,0,0
2012-03-20,981,0,0,0
2012-03-21,1002,0,0,0
2012-03-22,1002,0,0,0
2012-03-23,1056,0,0,0
2012-03-24,1057,0,0,0
2012-03-25,1057,0,0,0
2012-03-26,1057,0,0,0
2012-03-27,1057,0,0,0
2012-03-28,1070,0,0,0
2012-03-29,1070,0,0,0
2012-03-30,1070,0,0,0
2012-03-31,1070,0,0,0
2012-04-01,1072,0,0,0
2012-04-02,1072,0,0,0
2012-04-03,1072,0,0,0
2012-04-04,1072,0,0,0
2012-04-05,1072,0,0,0
2012-04-06,1072,0,0,0
2012-04-07,1072,0,0,0
2012-04-08,1083,0,0,0
2012-04-09,1083,0,0,0
2012-04-10,1083,0,0,0
2012-04-11,1083,0,0,0
2012-04-12,1083,0,0,0
2012-04-13,1083,0,0,0
2012-04-14,1106,0,0,0
2012-04-15,1106,0,0,0
2012-04-16,1106,0,0,0
2012-04-17,1106,0,0,0
2012-04-18,1106,0,0,0
2012-04-19,1106,0,0,0
2012-04-20,1106,0,0,0
2012-04-21,1106,0,0,0
2012-04-22,1166,0,0,0
2012-04-23,1166,0,0,0
2012-04-24,1166,0,0,0
2012-04-25,1166,0,0,0
2012-04-26,1166,0,0,0
2012-04-27,1170,0,0,0
2012-04-28,1173,0,0,0
2012-04-29,1173,0,0,0
2012-04-30,1173,0,0,0
2012-05-01,1173,0,0,0
2012-05-02,1173,0,0,0
2012-05-03,1173,0,0,0
2012-05-04,1173,0,0,0
2012-05-05,1173,0,0,0
2012-05-06,1173,0,0,0
2012-05-07,1173,0,0,0
2012-05-08,1173,0,0,0
2012-05-09,1173,0,0,0
2012-05-10,1173,0,0,0
2012-05-11,1173,0,0,0
2012-05-12,1173,0,0,0
2012-05-13,1173,0,0,0
2012-05-14,1173,0,0,0
2012-05-15,1173,0,0,0
2012-05-16,1173,0,0,0
2012-05-17,1229,0,0,0
2012-05-18,1253,0,0,0
2012-05-19,1253,0,0,0
2012-05-20,1253,0,0,0
2012-05-21,1253,0,0,0
2012-05-22,1253,0,0,0
2012-05-23,1289,0,0,0
2012-05-24,1289,0,0,0
2012-05-25,1289,0,0,0
